time,tot_sewer_and_water,num_sewer_and_water,avg_sewer_and_water,tot_power,num_power,avg_power,tot_roads_and_bridges,num_roads_and_bridges,avg_roads_and_bridges,tot_buildings,num_buildings,avg_buildings,tot_shake_intensity,num_shake_intensity,avg_shake_intensity,tot_medical,num_medical,avg_medical
2020-04-06 00:00:00,10.0,1,10.0,1.0,1,1.0,4.0,1,4.0,3.0,1,3.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 01:00:00,17.0,3,5.666666666666667,20.0,3,6.666666666666667,23.0,3,7.666666666666667,19.0,3,6.333333333333333,0.0,0,0.0,0.0,0,0.0
2020-04-06 02:00:00,9.0,1,9.0,7.0,1,7.0,10.0,1,10.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 03:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 04:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 05:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 06:00:00,6.0,1,6.0,6.0,1,6.0,7.0,1,7.0,3.0,1,3.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 07:00:00,5.0,1,5.0,2.0,1,2.0,1.0,1,1.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 08:00:00,25.0,4,6.25,24.0,4,6.0,32.0,4,8.0,16.0,4,4.0,1.0,2,0.5,0.0,0,0.0
2020-04-06 09:00:00,3.0,2,1.5,2.0,2,1.0,16.0,2,8.0,9.0,2,4.5,0.0,1,0.0,0.0,0,0.0
2020-04-06 10:00:00,3.0,2,1.5,14.0,2,7.0,20.0,2,10.0,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 11:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 12:00:00,3.0,2,1.5,2.0,2,1.0,19.0,2,9.5,20.0,2,10.0,0.0,1,0.0,0.0,0,0.0
2020-04-06 13:00:00,8.0,1,8.0,4.0,1,4.0,10.0,1,10.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 14:00:00,10.0,1,10.0,4.0,1,4.0,5.0,1,5.0,8.0,1,8.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 15:00:00,3.0,9,0.3333333333333333,12.0,9,1.3333333333333333,39.0,9,4.333333333333333,25.0,9,2.7777777777777777,2.0,8,0.25,0.0,0,0.0
2020-04-06 16:00:00,10.0,27,0.37037037037037035,15.0,27,0.5555555555555556,110.0,27,4.074074074074074,63.0,27,2.3333333333333335,4.0,26,0.15384615384615385,0.0,0,0.0
2020-04-06 17:00:00,7.0,28,0.25,6.0,28,0.21428571428571427,116.0,28,4.142857142857143,60.0,28,2.142857142857143,8.0,28,0.2857142857142857,1.0,1,1.0
2020-04-06 18:00:00,0.0,16,0.0,2.0,16,0.125,67.0,16,4.1875,28.0,16,1.75,1.0,16,0.0625,0.0,0,0.0
2020-04-06 19:00:00,5.0,4,1.25,7.0,4,1.75,15.0,4,3.75,13.0,4,3.25,0.0,3,0.0,0.0,0,0.0
2020-04-06 20:00:00,30.0,7,4.285714285714286,9.0,7,1.2857142857142858,32.0,7,4.571428571428571,26.0,7,3.7142857142857144,1.0,6,0.16666666666666666,0.0,0,0.0
2020-04-06 21:00:00,10.0,3,3.3333333333333335,15.0,3,5.0,19.0,3,6.333333333333333,18.0,3,6.0,0.0,1,0.0,0.0,0,0.0
2020-04-06 22:00:00,19.0,3,6.333333333333333,13.0,3,4.333333333333333,18.0,3,6.0,21.0,3,7.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 23:00:00,18.0,3,6.0,5.0,3,1.6666666666666667,23.0,3,7.666666666666667,11.0,3,3.6666666666666665,3.0,2,1.5,0.0,0,0.0
2020-04-07 00:00:00,20.0,4,5.0,22.0,4,5.5,27.0,4,6.75,20.0,4,5.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 01:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 02:00:00,13.0,4,3.25,14.0,4,3.5,30.0,4,7.5,9.0,4,2.25,1.0,1,1.0,0.0,0,0.0
2020-04-07 03:00:00,4.0,4,1.0,34.0,4,8.5,32.0,4,8.0,13.0,4,3.25,0.0,0,0.0,0.0,0,0.0
2020-04-07 04:00:00,2.0,1,2.0,7.0,1,7.0,4.0,1,4.0,8.0,1,8.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 05:00:00,13.0,2,6.5,9.0,2,4.5,9.0,2,4.5,13.0,2,6.5,0.0,0,0.0,0.0,0,0.0
2020-04-07 06:00:00,3.0,1,3.0,10.0,1,10.0,5.0,1,5.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 07:00:00,9.0,1,9.0,3.0,1,3.0,6.0,1,6.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 08:00:00,27.0,3,9.0,7.0,3,2.3333333333333335,18.0,3,6.0,13.0,3,4.333333333333333,0.0,0,0.0,0.0,0,0.0
2020-04-07 09:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 10:00:00,15.0,3,5.0,20.0,3,6.666666666666667,12.0,3,4.0,17.0,3,5.666666666666667,0.0,0,0.0,0.0,0,0.0
2020-04-07 11:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 12:00:00,12.0,2,6.0,11.0,2,5.5,8.0,2,4.0,16.0,2,8.0,0.0,1,0.0,0.0,0,0.0
2020-04-07 13:00:00,22.0,4,5.5,29.0,4,7.25,18.0,4,4.5,16.0,4,4.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 14:00:00,19.0,3,6.333333333333333,15.0,3,5.0,17.0,3,5.666666666666667,11.0,3,3.6666666666666665,1.0,1,1.0,0.0,0,0.0
2020-04-07 15:00:00,21.0,4,5.25,19.0,4,4.75,11.0,4,2.75,21.0,4,5.25,0.0,1,0.0,0.0,0,0.0
2020-04-07 16:00:00,5.0,2,2.5,10.0,2,5.0,8.0,2,4.0,14.0,2,7.0,0.0,1,0.0,0.0,0,0.0
2020-04-07 17:00:00,21.0,3,7.0,23.0,3,7.666666666666667,29.0,3,9.666666666666666,19.0,3,6.333333333333333,0.0,1,0.0,2.0,1,2.0
2020-04-07 18:00:00,6.0,1,6.0,10.0,1,10.0,0.0,1,0.0,10.0,1,10.0,1.0,1,1.0,0.0,0,0.0
2020-04-07 19:00:00,23.0,4,5.75,25.0,4,6.25,33.0,4,8.25,24.0,4,6.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 20:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 21:00:00,15.0,2,7.5,15.0,2,7.5,9.0,2,4.5,8.0,2,4.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 22:00:00,16.0,2,8.0,6.0,2,3.0,10.0,2,5.0,15.0,2,7.5,0.0,0,0.0,0.0,0,0.0
2020-04-07 23:00:00,11.0,2,5.5,17.0,2,8.5,17.0,2,8.5,16.0,2,8.0,0.0,0,0.0,0.0,0,0.0
