time,tot_sewer_and_water,num_sewer_and_water,avg_sewer_and_water,tot_power,num_power,avg_power,tot_roads_and_bridges,num_roads_and_bridges,avg_roads_and_bridges,tot_buildings,num_buildings,avg_buildings,tot_shake_intensity,num_shake_intensity,avg_shake_intensity,tot_medical,num_medical,avg_medical
2020-04-06 00:00:00,40.0,5,8.0,16.0,5,3.2,43.0,5,8.6,31.0,5,6.2,1.0,2,0.5,0.0,0,0.0
2020-04-06 01:00:00,9.0,1,9.0,0.0,1,0.0,1.0,1,1.0,5.0,1,5.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 02:00:00,20.0,2,10.0,18.0,2,9.0,16.0,2,8.0,10.0,2,5.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 03:00:00,5.0,1,5.0,8.0,1,8.0,2.0,1,2.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 04:00:00,12.0,3,4.0,6.0,3,2.0,20.0,3,6.666666666666667,14.0,3,4.666666666666667,0.0,0,0.0,0.0,0,0.0
2020-04-06 05:00:00,11.0,2,5.5,14.0,2,7.0,12.0,2,6.0,5.0,2,2.5,0.0,0,0.0,0.0,0,0.0
2020-04-06 06:00:00,10.0,1,10.0,8.0,1,8.0,5.0,1,5.0,5.0,1,5.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 07:00:00,13.0,3,4.333333333333333,11.0,3,3.6666666666666665,20.0,3,6.666666666666667,13.0,3,4.333333333333333,0.0,0,0.0,0.0,0,0.0
2020-04-06 08:00:00,8.0,2,4.0,8.0,2,4.0,5.0,2,2.5,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 09:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 10:00:00,15.0,2,7.5,19.0,2,9.5,6.0,2,3.0,17.0,2,8.5,0.0,0,0.0,0.0,0,0.0
2020-04-06 11:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 12:00:00,7.0,1,7.0,2.0,1,2.0,4.0,1,4.0,6.0,1,6.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 13:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 14:00:00,9.0,1,9.0,8.0,1,8.0,10.0,1,10.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 15:00:00,0.0,14,0.0,2.0,14,0.14285714285714285,2.0,14,0.14285714285714285,26.0,14,1.8571428571428572,28.0,14,2.0,7.0,1,7.0
2020-04-06 16:00:00,5.0,31,0.16129032258064516,8.0,31,0.25806451612903225,19.0,31,0.6129032258064516,58.0,31,1.8709677419354838,29.0,16,1.8125,9.0,3,3.0
2020-04-06 17:00:00,8.0,17,0.47058823529411764,10.0,17,0.5882352941176471,18.0,17,1.0588235294117647,41.0,17,2.411764705882353,12.0,6,2.0,3.0,1,3.0
2020-04-06 18:00:00,29.0,16,1.8125,18.0,16,1.125,24.0,16,1.5,49.0,16,3.0625,7.0,4,1.75,0.0,0,0.0
2020-04-06 19:00:00,22.0,7,3.142857142857143,20.0,7,2.857142857142857,20.0,7,2.857142857142857,31.0,7,4.428571428571429,1.0,1,1.0,0.0,0,0.0
2020-04-06 20:00:00,7.0,2,3.5,0.0,2,0.0,8.0,2,4.0,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0
2020-04-06 21:00:00,9.0,1,9.0,3.0,1,3.0,8.0,1,8.0,6.0,1,6.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 22:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-06 23:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 00:00:00,33.0,4,8.25,30.0,4,7.5,16.0,4,4.0,23.0,4,5.75,1.0,3,0.3333333333333333,0.0,0,0.0
2020-04-07 01:00:00,3.0,2,1.5,11.0,2,5.5,9.0,2,4.5,6.0,2,3.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 02:00:00,10.0,2,5.0,13.0,2,6.5,6.0,2,3.0,11.0,2,5.5,0.0,0,0.0,0.0,0,0.0
2020-04-07 03:00:00,2.0,2,1.0,8.0,2,4.0,19.0,2,9.5,6.0,2,3.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 04:00:00,9.0,3,3.0,18.0,3,6.0,11.0,3,3.6666666666666665,12.0,3,4.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 05:00:00,22.0,3,7.333333333333333,18.0,3,6.0,5.0,3,1.6666666666666667,21.0,3,7.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 06:00:00,2.0,2,1.0,4.0,2,2.0,17.0,2,8.5,13.0,2,6.5,0.0,1,0.0,0.0,0,0.0
2020-04-07 07:00:00,10.0,2,5.0,2.0,2,1.0,4.0,2,2.0,6.0,2,3.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 08:00:00,9.0,1,9.0,2.0,1,2.0,1.0,1,1.0,7.0,1,7.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 09:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 10:00:00,16.0,2,8.0,18.0,2,9.0,17.0,2,8.5,7.0,2,3.5,0.0,0,0.0,0.0,0,0.0
2020-04-07 11:00:00,11.0,2,5.5,3.0,2,1.5,10.0,2,5.0,12.0,2,6.0,0.0,1,0.0,0.0,0,0.0
2020-04-07 12:00:00,29.0,4,7.25,26.0,4,6.5,26.0,4,6.5,20.0,4,5.0,1.0,1,1.0,0.0,0,0.0
2020-04-07 13:00:00,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 14:00:00,11.0,2,5.5,19.0,2,9.5,3.0,2,1.5,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 15:00:00,11.0,2,5.5,9.0,2,4.5,10.0,2,5.0,9.0,2,4.5,0.0,0,0.0,0.0,0,0.0
2020-04-07 16:00:00,4.0,1,4.0,10.0,1,10.0,0.0,1,0.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 17:00:00,4.0,1,4.0,10.0,1,10.0,10.0,1,10.0,9.0,1,9.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 18:00:00,8.0,2,4.0,10.0,2,5.0,6.0,2,3.0,4.0,2,2.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 19:00:00,11.0,2,5.5,18.0,2,9.0,0.0,2,0.0,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0
2020-04-07 20:00:00,49.0,7,7.0,44.0,7,6.285714285714286,46.0,7,6.571428571428571,37.0,7,5.285714285714286,2.0,3,0.6666666666666666,0.0,0,0.0
2020-04-07 21:00:00,31.0,4,7.75,22.0,4,5.5,22.0,4,5.5,14.0,4,3.5,0.0,0,0.0,0.0,0,0.0
2020-04-07 22:00:00,7.0,1,7.0,9.0,1,9.0,10.0,1,10.0,4.0,1,4.0,0.0,1,0.0,0.0,0,0.0
2020-04-07 23:00:00,10.0,1,10.0,10.0,1,10.0,10.0,1,10.0,3.0,1,3.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 00:00:00,8.0,2,4.0,7.0,2,3.5,10.0,2,5.0,4.0,2,2.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 01:00:00,17.0,3,5.666666666666667,23.0,3,7.666666666666667,19.0,3,6.333333333333333,19.0,3,6.333333333333333,0.0,0,0.0,0.0,0,0.0
2020-04-08 02:00:00,14.0,3,4.666666666666667,4.0,3,1.3333333333333333,12.0,3,4.0,20.0,3,6.666666666666667,0.0,1,0.0,0.0,0,0.0
2020-04-08 03:00:00,26.0,4,6.5,19.0,4,4.75,17.0,4,4.25,32.0,4,8.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 04:00:00,14.0,4,3.5,19.0,4,4.75,23.0,4,5.75,17.0,4,4.25,0.0,2,0.0,0.0,0,0.0
2020-04-08 05:00:00,6.0,1,6.0,4.0,1,4.0,5.0,1,5.0,9.0,1,9.0,0.0,0,0.0,6.0,1,6.0
2020-04-08 06:00:00,23.0,4,5.75,22.0,4,5.5,35.0,4,8.75,23.0,4,5.75,0.0,1,0.0,0.0,0,0.0
2020-04-08 07:00:00,17.0,2,8.5,10.0,2,5.0,9.0,2,4.5,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 08:00:00,19.0,4,4.75,17.0,4,4.25,31.0,4,7.75,20.0,4,5.0,0.0,1,0.0,0.0,0,0.0
2020-04-08 09:00:00,1793.0,385,4.6571428571428575,1407.0,385,3.6545454545454548,1412.0,385,3.6675324675324674,1044.0,385,2.7116883116883117,1904.0,381,4.997375328083989,32.0,7,4.571428571428571
2020-04-08 10:00:00,2940.0,608,4.8355263157894735,2352.0,608,3.8684210526315788,2326.0,608,3.825657894736842,1766.0,608,2.9046052631578947,2788.0,606,4.600660066006601,57.0,10,5.7
2020-04-08 11:00:00,1474.0,298,4.946308724832215,1178.0,298,3.953020134228188,1183.0,298,3.969798657718121,869.0,298,2.9161073825503356,1304.0,295,4.420338983050847,30.0,6,5.0
2020-04-08 12:00:00,970.0,192,5.052083333333333,756.0,192,3.9375,766.0,192,3.9895833333333335,575.0,192,2.9947916666666665,777.0,192,4.046875,22.0,4,5.5
2020-04-08 13:00:00,609.0,123,4.951219512195122,488.0,123,3.967479674796748,491.0,123,3.991869918699187,370.0,123,3.008130081300813,523.0,121,4.322314049586777,0.0,0,0.0
2020-04-08 14:00:00,315.0,63,5.0,245.0,63,3.888888888888889,244.0,63,3.873015873015873,191.0,63,3.0317460317460316,256.0,62,4.129032258064516,17.0,3,5.666666666666667
2020-04-08 15:00:00,103.0,23,4.478260869565218,91.0,23,3.9565217391304346,85.0,23,3.6956521739130435,69.0,23,3.0,100.0,23,4.3478260869565215,0.0,0,0.0
2020-04-08 16:00:00,120.0,22,5.454545454545454,88.0,22,4.0,74.0,22,3.3636363636363638,62.0,22,2.8181818181818183,86.0,19,4.526315789473684,0.0,0,0.0
2020-04-08 17:00:00,76.0,14,5.428571428571429,60.0,14,4.285714285714286,55.0,14,3.9285714285714284,60.0,14,4.285714285714286,36.0,12,3.0,0.0,0,0.0
2020-04-08 18:00:00,34.0,7,4.857142857142857,32.0,7,4.571428571428571,27.0,7,3.857142857142857,16.0,7,2.2857142857142856,30.0,6,5.0,0.0,0,0.0
2020-04-08 19:00:00,15.0,3,5.0,11.0,3,3.6666666666666665,13.0,3,4.333333333333333,13.0,3,4.333333333333333,9.0,3,3.0,0.0,0,0.0
2020-04-08 20:00:00,14.0,2,7.0,17.0,2,8.5,15.0,2,7.5,12.0,2,6.0,1.0,1,1.0,0.0,0,0.0
2020-04-08 21:00:00,2.0,1,2.0,5.0,1,5.0,2.0,1,2.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0
2020-04-08 22:00:00,5.0,1,5.0,4.0,1,4.0,3.0,1,3.0,9.0,1,9.0,0.0,1,0.0,0.0,0,0.0
2020-04-08 23:00:00,12.0,2,6.0,3.0,2,1.5,15.0,2,7.5,15.0,2,7.5,0.0,0,0.0,0.0,0,0.0
2020-04-09 00:00:00,6.0,1,6.0,2.0,1,2.0,7.0,1,7.0,1.0,1,1.0,0.0,1,0.0,7.0,1,7.0
2020-04-09 01:00:00,1.0,1,1.0,0.0,1,0.0,9.0,1,9.0,2.0,1,2.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 02:00:00,10.0,1,10.0,0.0,1,0.0,5.0,1,5.0,5.0,1,5.0,0.0,0,0.0,0.0,0,0.0
2020-04-09 03:00:00,11.0,2,5.5,12.0,2,6.0,13.0,2,6.5,7.0,2,3.5,0.0,0,0.0,0.0,0,0.0
2020-04-09 04:00:00,13.0,2,6.5,15.0,2,7.5,9.0,2,4.5,18.0,2,9.0,0.0,0,0.0,0.0,0,0.0
